class,t0,hour_mean_w_pergpu,n_gpus,r_1min,r_1min_node,r_5min,r_5min_node,r_15min,r_15min_node
online inference (finite),2025-12-01 07:50:00,378.5595952907316,4,0.7915414093637076,0.7915775438058502,0.9368250043554774,0.936806295733929,0.9695137749551977,0.9695133098481519
online inference (finite),2025-12-01 08:00:00,384.72627480464945,4,0.7788562697294008,0.7788895488786943,0.930480093044735,0.9304607523376572,0.953977227845537,0.9539732278265975
online inference (finite),2025-12-01 08:10:00,381.82681399810906,4,0.7847688893822851,0.7848041668070437,0.9375437037223271,0.9375263495784012,0.9612192396512095,0.961217370676622
online inference (finite),2025-12-01 08:20:00,386.0889628854656,4,0.7761055397289759,0.7761404842677898,0.9320518780352914,0.9320498656836362,0.8706441490247805,0.8706410566949189
online inference (finite),2025-12-01 08:30:00,372.4211040583378,4,0.7613058072665577,0.7613295948431501,0.8085869478756542,0.808581597291401,0.9025938444674297,0.9025935935472437
online inference (finite),2025-12-01 08:40:00,374.58151592609073,4,0.7569165994844032,0.7569386000341719,0.803925507257187,0.803918074921601,0.8973902596614454,0.8973878537326768
online inference (finite),2025-12-01 08:50:00,368.09108471901675,4,0.770262169731071,0.7702854538848999,0.8180995917367307,0.8180933026791137,0.9132125902383501,0.9132112039101521
online inference (finite),2025-12-01 09:00:00,366.0419672241686,4,0.7745744269575962,0.7745975425001814,0.822679701359426,0.8226730215338952,0.9183251681490664,0.9183233965601212
online inference (finite),2025-12-01 09:10:00,363.056428122567,4,0.7809443200035573,0.7809673271176791,0.8294453308455634,0.8294381475125847,0.9258771902845315,0.9258750887929887
online inference (finite),2025-12-01 09:20:00,360.61066158519634,4,0.786241980272751,0.7862640749926528,0.8350721014840153,0.8350636386089585,0.9900954150920682,0.9900879602067426
online inference (finite),2025-12-01 09:30:00,371.1616757194494,4,0.8322859103056757,0.8323196472297094,0.8973687255193228,0.8973464269299666,0.9619511220903378,0.9619427266180482
online inference (finite),2025-12-01 09:40:00,368.66965733789345,4,0.8379079296448094,0.8379457024771192,0.9034290675392379,0.9034120299597367,0.9684481329977462,0.9684449676054023
online inference (finite),2025-12-01 09:50:00,376.6076316074855,4,0.7888192237043367,0.7888356487855139,0.9274445882890766,0.927428578650481,0.9480391273018813,0.9480324995904691
online inference (finite),2025-12-01 10:00:00,374.677658788199,4,0.7928796653050559,0.7928989584740718,0.9322191285531298,0.9322057835535273,0.9529196895774056,0.9529158357411418
online inference (finite),2025-12-01 10:10:00,379.29965408197313,4,0.7372320351551509,0.7372454728831077,0.9208621284007552,0.9208462932454179,0.9912167237284106,0.9912180179673012
online inference (finite),2025-12-01 10:20:00,381.672340586158,4,0.7326486848931617,0.732662346997971,0.9151369811314518,0.9151218030477353,0.985054376047938,0.9850560581817848
offline inference,2025-09-18 16:30:00,609.0356336373494,4,0.8202311944201798,0.820248320051008,0.9720722566462583,0.9720798534951486,0.9929511259830445,0.9932131445073894
offline inference,2025-09-18 16:40:00,608.1603535496788,4,0.8214121600771546,0.821428842617623,0.9734714557608647,0.9734788959260204,0.9943802802659768,0.9946426025164916
offline inference,2025-09-18 16:50:00,610.0079035135286,4,0.8189248457820866,0.8189409554611745,0.9705235244269206,0.9705304900305929,0.9918493046627536,0.99185014069495
offline inference,2025-09-18 17:00:00,609.4546805725489,4,0.8196685169362521,0.8196843362871997,0.9714048771365772,0.9714114738824206,0.9927500521012669,0.9927504771257588
offline inference,2025-09-18 17:10:00,603.393261275791,4,0.741796212200008,0.7418028167682018,0.9243706009904793,0.924373993160608,0.967028201552627,0.9670279694241957
offline inference,2025-09-18 17:20:00,601.1021350244703,4,0.7446234885365431,0.744630229628301,0.927894112061857,0.9278972837935422,0.9707144094535374,0.9707138374945511
offline inference,2025-09-18 17:30:00,603.058866104947,4,0.742207619828492,0.7422141452364289,0.9248831253742664,0.9248865570523607,0.967564341534767,0.9675641848771499
offline inference,2025-09-18 17:40:00,599.5249155080363,4,0.7465820996046244,0.7465891896319921,0.9303345045177561,0.9303383795134842,0.9732673065576355,0.9732675742447102
offline inference,2025-09-18 17:50:00,595.4085093921192,4,0.7517435922339685,0.7517507959204484,0.9367665386037947,0.9367703510672861,0.9799962028901085,0.9799963403470541
offline inference,2025-09-18 18:00:00,595.3152073067297,4,0.7518618481732036,0.7518686157175771,0.9369137619495441,0.9369171684611858,0.9801502085844842,0.9801499324292084
offline inference,2025-09-18 18:10:00,597.8982743117352,4,0.8564886067506727,0.8564885645279502,0.9576677343576795,0.9576718922709597,0.991422565690141,0.9914251748301475
offline inference,2025-09-18 18:20:00,600.4314172135706,4,0.8528748849616847,0.8528751494641521,0.9536266969469829,0.953631597764967,0.9872388854930588,0.9872424795675034
offline inference,2025-09-18 18:30:00,600.3057405659065,4,0.8530529072000453,0.8530537026286773,0.9538258655762525,0.9538312447351937,0.9874450957198295,0.9874491631236971
offline inference,2025-09-18 18:40:00,603.5889838083982,4,0.8521512561797443,0.8521551391845597,0.9528959618749315,0.9529009556975232,0.9820739600710229,0.9820778991028164
offline inference,2025-09-18 18:50:00,605.0859090327604,4,0.8566747484063695,0.8566856292905768,0.9793173560307507,0.9793164664693285,0.9888165843355635,0.9888163407641957
offline inference,2025-09-18 19:00:00,605.8273071430558,4,0.8556260554441819,0.8556372362927958,0.978118537833081,0.9781180005549319,0.9876060806983551,0.9876062491129477
offline inference,2025-09-18 19:10:00,607.8272427069719,4,0.9051408070735405,0.905152005932541,0.9788076138897804,0.9788053270901059,0.9938835934263618,0.9938849164381629
offline inference,2025-09-18 19:20:00,604.6697533302741,4,0.8808816605603274,0.8808792388733916,0.9571245024342108,0.9571268345949486,0.9865430357888311,0.9865464303744315
offline inference,2025-09-18 19:30:00,603.1752944742623,4,0.8830649436064752,0.883061751638207,0.9594967820371605,0.9594982624159999,0.9889882141392969,0.988990749734403
offline inference,2025-09-18 19:40:00,602.7925285942714,4,0.8836261370107598,0.8836224850455043,0.9601065996265005,0.9601075320723771,0.9896167651645754,0.9896187467593623
offline inference,2025-09-18 19:50:00,600.3292924916574,4,0.8864210525482081,0.8868225542068842,0.9448146870647876,0.944815934737921,0.9786166371009412,0.9786181910138388
offline inference,2025-09-18 20:00:00,598.9312780396574,4,0.8883562588693792,0.8888925592184753,0.9470203987060413,0.9470213068393193,0.9809012180085848,0.9809024637245668
offline inference,2025-09-18 20:10:00,594.7721136635425,4,0.8331833822580974,0.8331877973000097,0.9536436952622911,0.9536437042119305,0.9677395078653439,0.9677403053047872
offline inference,2025-09-18 20:20:00,592.6843964208242,4,0.8361186144089185,0.8361226822764831,0.9543891220260119,0.9543904552408986,0.9711489926218672,0.971149148415993
offline inference,2025-09-18 20:30:00,589.8612303167672,4,0.8401197894289967,0.840124493370541,0.9589562092881436,0.9589583139927353,0.9757962785829636,0.9757972168376445
offline inference,2025-09-18 20:40:00,587.2155186611787,4,0.7715996704766528,0.7716083931518458,0.9515799260064011,0.9515820634229603,0.980192420868222,0.9801936913653686
offline inference,2025-09-18 20:50:00,588.7403881952168,4,0.7696015817999106,0.7696098855676589,0.9491159797609386,0.9491174142724256,0.9739679838708641,0.9739750219471853
offline inference,2025-09-18 21:00:00,582.5815860632943,4,0.7714474562966032,0.7714552772232787,0.8964295636186019,0.8964378983094072,0.9842655194492915,0.9842714672607795
offline inference,2025-09-18 21:10:00,579.8480935162268,4,0.7591661427318508,0.7591893922309134,0.9006557693425159,0.9006638435894516,0.9889059938863245,0.9889114734108958
offline inference,2025-09-18 21:20:00,582.7839227036347,4,0.755342097630661,0.7553649037890532,0.8961188585801306,0.8961266642043613,0.9839243995535005,0.9839297382354751
offline inference,2025-09-18 21:30:00,587.3743319938822,4,0.7494391861449607,0.7494616256187088,0.8891155476845433,0.8891233139717452,0.9762348434548312,0.9762401951871523
offline inference,2025-09-18 21:40:00,590.3426786171129,4,0.7456707964805375,0.7456932009964916,0.884645010729822,0.8846526458627644,0.9713262438604174,0.9713314881059801
offline inference,2025-09-18 21:50:00,592.4337294847196,4,0.7430386282479957,0.7430612063322642,0.8815218377888662,0.8815301806981445,0.975602332697693,0.9756042025625781
offline inference,2025-09-18 22:00:00,595.7941509649074,4,0.738847450469343,0.738870163444701,0.9452533925848714,0.9452550048664508,0.970098163273847,0.9701015615696391
offline inference,2025-09-18 22:10:00,602.8801557364513,4,0.8083455451789653,0.8083580590887764,0.9501659962274456,0.9501698167701174,0.9769875143164558,0.9769859979092712
offline inference,2025-09-18 22:20:00,602.5478662097156,4,0.8123317384579786,0.8123451258448425,0.9506891843131983,0.9506938107902426,0.9775254340763343,0.9775247803580662
offline inference,2025-09-18 22:30:00,600.9213293176321,4,0.8145307711169298,0.8145439316648844,0.9532627141891559,0.9532670903209954,0.9801716139170802,0.9801706843068971
offline inference,2025-09-18 22:40:00,598.4049061604983,4,0.7980278356200528,0.7980374236023555,0.9561205443551634,0.9561214309602981,0.984293001292053,0.9842925158335792
offline inference,2025-09-18 22:50:00,594.4034672510635,4,0.803400055734729,0.8034096971066733,0.9275185685260328,0.9275236661491116,0.9707930281592987,0.9707919577418722
offline inference,2025-09-18 23:00:00,595.9118954081633,4,0.8005182197462726,0.8013760310259305,0.9251701685352373,0.9251758311332701,0.9683350177416639,0.9683345979626369
offline inference,2025-09-18 23:10:00,594.0747423041628,4,0.8029938292437442,0.8038542553267326,0.9280313702069556,0.9280369015152904,0.9713298497743178,0.9713291351574994
offline inference,2025-09-18 23:20:00,595.47361527071,4,0.8011075467203869,0.801965859337417,0.9258513927663653,0.9258567785002719,0.9690481789655385,0.9690473110196259
offline inference,2025-09-18 23:30:00,592.9593647840716,4,0.8045044959793629,0.8053663335888706,0.9297773861727103,0.929782571723471,0.9731575030830404,0.9731562395870902
offline inference,2025-09-18 23:40:00,594.6008458982202,4,0.8032893989926527,0.8032895881485442,0.9272110968098248,0.9272157732698915,0.9704716100635111,0.9704697018880308
offline inference,2025-09-18 23:50:00,599.7981282015628,4,0.7963286460136286,0.7963290416502383,0.9561590724506854,0.9561599285996925,0.986998669700537,0.9869996540207558
offline inference,2025-09-19 00:00:00,603.7760494312968,4,0.8530656614470528,0.8530720158097053,0.9498606987852122,0.949860359607878,0.9804971319381629,0.980496900423346
offline inference,2025-09-19 00:10:00,602.5173317621868,4,0.8017522556401487,0.8017718266357499,0.9518451361020072,0.9518447108535572,0.9825455508549382,0.9825452544009169
offline inference,2025-09-19 00:20:00,603.716022121802,4,0.8001605515153215,0.8001798924746827,0.9499552724236124,0.9499548039487498,0.9883414869295957,0.9883399431618568
offline inference,2025-09-19 00:30:00,609.0388621972245,4,0.793167272169128,0.7931865298773509,0.9569228258237775,0.9569258506406314,0.9797027699252172,0.9797021110231596
offline inference,2025-09-19 00:40:00,609.5903515948719,4,0.792449608351978,0.792468943123493,0.958923793138073,0.9589268170110798,0.9788160592681266,0.9788157857628131
offline inference,2025-09-19 00:50:00,608.293535115406,4,0.7941392584529586,0.7941584017903724,0.9609684215160103,0.9609711459856854,0.9809030795785136,0.980902515882504
offline inference,2025-09-19 01:00:00,606.7721737068965,4,0.7961301708684844,0.7961495971633348,0.9633770176651097,0.9633805913748209,0.983361552348724,0.9833619352458817
offline inference,2025-09-19 01:10:00,610.1003160071741,4,0.8536207858081943,0.8536270530335037,0.9581211791033464,0.9581252790707648,0.9836577806381307,0.9836567945053522
offline inference,2025-09-19 01:20:00,606.0242069313126,4,0.8593621697870827,0.8593685348728012,0.9638988690213643,0.964057062014838,0.9902739003081973,0.9902728542959647
offline inference,2025-09-19 01:30:00,604.1436493812569,4,0.8620375224967917,0.8620435476585692,0.9668997350812308,0.967057945643282,0.9933569098862003,0.993355341539965
offline inference,2025-09-19 01:40:00,605.1505239363181,4,0.8913947177778883,0.8914003829017026,0.9654500420112863,0.9654489145010723,0.9789571076068748,0.9789575069783999
offline inference,2025-09-19 01:50:00,600.7758543033926,4,0.8181549519778109,0.8181713757987956,0.9338823967456238,0.9338835099279752,0.9860856951228698,0.9860859820111866
offline inference,2025-09-19 02:00:00,598.421987416574,4,0.8213736893241496,0.8213896173569805,0.9375567995365558,0.9375569001382101,0.9899654965794819,0.989964708377229
offline inference,2025-09-19 02:10:00,592.5659044146273,4,0.7365211954200069,0.7365402084782027,0.9221634469943738,0.9221678283245559,0.9830285365911768,0.983030348016565
offline inference,2025-09-19 02:20:00,593.3838539349276,4,0.7355063713857882,0.7355249251903081,0.9208928283166122,0.9208966667858445,0.9816740602539398,0.9816752905840637
offline inference,2025-09-19 02:30:00,593.1044390764482,4,0.7358527312516685,0.735871435145958,0.9213263988462024,0.9213305064182451,0.9821362474483201,0.9821377633701692
offline inference,2025-09-19 02:40:00,591.5412337036626,4,0.7377970505848495,0.7378160471451883,0.9237604795615638,0.9237652120916384,0.9847309627930405,0.9847331581474758
offline inference,2025-09-19 02:50:00,594.3075064102565,4,0.7343627562364529,0.73438179741472,0.9194604512070506,0.9194654405660436,0.9785737911163837,0.9785762476925877
offline inference,2025-09-19 03:00:00,590.307068941543,4,0.7393392858788895,0.7393586113701868,0.9236933668582501,0.9237941700239877,0.9852054904692251,0.9852079370170639
offline inference,2025-09-19 03:10:00,594.2506830816508,4,0.8376349160304724,0.837647412672039,0.9176535627406883,0.9176636129120236,0.9786666511898784,0.9786698209290542
offline inference,2025-09-19 03:20:00,596.6779453435665,4,0.8342267161641406,0.8342398961559064,0.913919797130607,0.913930593660789,0.9746844724327296,0.9746886308385622
offline inference,2025-09-19 03:30:00,592.4562471978861,4,0.787308211746528,0.7873238025978081,0.9204327523289519,0.9204430392815196,0.9816304550173867,0.9816340233546994
offline inference,2025-09-19 03:40:00,592.2282892365457,4,0.7876117839448681,0.7876268558835374,0.9207878202673239,0.9207973322502582,0.982009277279612,0.9820118696933718
offline inference,2025-09-19 03:50:00,590.9579005659696,4,0.7893047186274657,0.7893200259611312,0.9227670666079297,0.9227767803592811,0.9992936849137692,0.9992938912682499
offline inference,2025-09-19 04:00:00,595.1275496092446,4,0.7837748060984977,0.7837898039217589,0.9386906298478419,0.9386971330757574,0.9922917541066966,0.9922925269045717
offline inference,2025-09-19 04:10:00,598.793779132829,4,0.7789758778272317,0.7789909008276356,0.9329431957214271,0.9329497802091825,0.9862161353857497,0.986217025980968
offline inference,2025-09-19 04:20:00,594.5489005868283,4,0.7689943043656072,0.7690085076601935,0.928693124394464,0.928703846404999,0.9785699383930297,0.9785726137340601
offline inference,2025-09-19 04:30:00,596.5166009635439,4,0.7664576131007598,0.7664718165978219,0.9256295661703011,0.9256403760749587,0.9753417614866705,0.9753446437201867
offline inference,2025-09-19 04:40:00,595.3372229915742,4,0.7679758809868175,0.7679902164924037,0.9274632066760171,0.9274740928783912,0.9772738431349437,0.9772768259245882
offline inference,2025-09-19 04:50:00,597.9786265572859,4,0.7645841011495941,0.7645978342128669,0.9233667161041395,0.9233772351192127,0.9729570310862743,0.9729599785022208
offline inference,2025-09-19 05:00:00,599.5364180964962,4,0.7625974907685624,0.7626111591734807,0.9209675013658851,0.9209779993080921,0.9704289014089132,0.9704319105204406
offline inference,2025-09-19 05:10:00,591.1263271482202,4,0.7378558461374123,0.7378705242598667,0.9340711360176801,0.9340809662710238,0.9831512940797926,0.9831522804765069
offline inference,2025-09-19 05:20:00,595.9312970036151,4,0.7319059983079839,0.73192110417725,0.9448531761756165,0.944855070211612,0.9685113182737581,0.9685093286669925
